i,j,lambda,lambda.lower,lambda.upper,R,R.lower,R.upper,S,S.lower,S.upper,totAdults,totAdults.lower,totAdults.upper,totN,totN.lower,totN.upper,totNMF,totNMF.lower,totNMF.upper,.width,.point,.interval,yrs,herd,trt
38,42,0.9334035952895647,0.5886797590420368,1.4560385752961662,0.10752785288427578,0.08343783439660893,0.1330593776792545,0.8529507697272533,0.7588315325824905,0.9137365554263757,146,122,173.04999999999995,159,132,188.04999999999995,249.21606323076097,183.32667817114967,377.1186623379622,0.9,median,qi,2014,Wells Gray North,Reference
38,43,0.7752530772202908,0.5241366638265366,1.0642904288415789,0.11584952949839927,0.09431652389773186,0.13942371223948932,0.8446309796688634,0.7562236084564367,0.9090988366124758,134,113,158,144,122,169,188.79653335840794,173.47232913300897,233.62937431250867,0.9,median,qi,2015,Wells Gray North,Reference
38,44,1.1453184905184701,0.8358292609503181,1.7165138292146391,0.14532051006891317,0.12218638683149967,0.16917501885928146,0.8512659911063162,0.7512083007538806,0.915411998304619,121,102,144,136,114,163,221.0345956553063,164.8450798681747,330.8476965518784,0.9,median,qi,2016,Wells Gray North,Reference
38,45,0.9649020568065032,0.6256451059071633,1.4824645757109816,0.17427114092675744,0.142933116437303,0.21209197487726553,0.8603564377152217,0.7730432398498617,0.9178508221843227,115.5,96,138.04999999999995,132,111,158.04999999999995,213.0342194439661,156.34611690504053,318.7206606464508,0.9,median,qi,2017,Wells Gray North,Reference
38,46,0.9847624500172253,0.6616211448785058,1.3599979252961822,0.13056807965281653,0.10827132539094572,0.1541204210594255,0.8767394512359822,0.8208031514230051,0.9192348987649945,114,96,135,126,107.94999999999999,149,206.88336440080366,192.24787233355465,253.2141361522793,0.9,median,qi,2018,Wells Gray North,Reference
38,47,0.9789873313126356,0.7001520507469262,1.4515493089043248,0.17459278742492587,0.14920797773400793,0.2026937773917112,0.8894355841740441,0.8425478271384828,0.9348094668502269,111,94,130.04999999999995,127,108,149.04999999999995,206.5468755609475,150.75247882821853,302.1720479448203,0.9,median,qi,2019,Wells Gray North,Reference
38,48,1.0250104547136987,0.6962842121112929,1.4200466678186445,0.1551152224169493,0.13467409840189348,0.17690353250986957,0.904293268956889,0.8557202408491225,0.9437763686182661,113,96,134,128,110,149,209.35368314921618,201.9453775462144,240.31145245536115,0.9,median,qi,2020,Wells Gray North,Reference
38,49,0.9673373791224396,0.7165093126859742,1.411754187686283,0.138215647665071,0.11630338939483252,0.1619373210511148,0.8636691656591029,0.7978285437727932,0.9157274707238727,116,98,137,128,108.94999999999999,153,207.147581664414,151.91331904242847,298.72844252736746,0.9,median,qi,2021,Wells Gray North,Reference
38,50,0.9758870574429523,0.6386106925599688,1.5627323081154445,0.17494326732141413,0.15251191570284198,0.2037600774274608,0.8702173174363647,0.7989642569433358,0.9222062187051406,111,92,133,127,105,152,204.29048354171502,146.55442730797137,305.8481345110031,0.9,median,qi,2022,Wells Gray North,Reference
38,51,1.0027403573006388,0.6806723153322023,1.4033241563701917,0.14907211856080266,0.12375619479137898,0.1773729151343508,0.8797277198750557,0.7877814851696182,0.9339865659074089,110,90,135,124,103,149,201.79694255194525,182.83765857237788,239.8286195057016,0.9,median,qi,2023,Wells Gray North,Reference
37,1,1,1,1,0.1,0.1,0.1,0.9094352187797006,0.8132938508240396,0.9612757926380798,117.35116414132634,69.95281742345898,165.24138755338697,160.388751842985,107.29964327920098,219.70376625867067,267.51316853107926,167.9889955857539,405.5080325649326,0.9,median,qi,1973,Tweedsmuir,Reference
37,2,0.945148227007863,0.6480600653880031,1.4934202985565792,0.11635097905935116,0.05407708721876862,0.2503802438708291,0.9061247046173286,0.8133375857041046,0.9587699097226885,144,94,203,160,103.94999999999999,226,255.09289408898184,157.47376228023217,412.76793041654525,0.9,median,qi,1974,Tweedsmuir,Reference
37,3,1.0228619667079843,0.6441469274522057,1.645964035693472,0.11676503706755637,0.05031394037643767,0.2398306905972562,0.9054499429219504,0.8113744726243488,0.9626060572253734,143.5,92,206,159,102,228,264.8752348688689,154.60260254461713,427.04673618643466,0.9,median,qi,1975,Tweedsmuir,Reference
37,4,0.9732147155077873,0.6304480714034748,1.5585122634249213,0.11704857466612982,0.05472301172977746,0.2410538412703656,0.9066389343011558,0.8226664127098131,0.9589520835028038,144,89.94999999999999,208.04999999999995,157,100.94999999999999,232,255.17029566014128,152.1866284242032,433.244282428068,0.9,median,qi,1976,Tweedsmuir,Reference
37,5,0.9872079178571822,0.6367511022978254,1.6037951696850716,0.11789504754672628,0.052217667968098326,0.24415299135732152,0.9101796309177855,0.8212092935245573,0.9635672855284083,142,90.94999999999999,213,156.5,100,236,251.06038408657437,148.07685174179377,446.82076751093376,0.9,median,qi,1977,Tweedsmuir,Reference
37,6,1.007901598102448,0.628141357823182,1.568751829089894,0.11604942710427471,0.048868474047260906,0.23463300323617903,0.9089790724570113,0.8225686949432607,0.962548317655635,142,93,211.04999999999995,158,101,231.04999999999995,254.63662239873224,152.00112590434398,432.21638848069375,0.9,median,qi,1978,Tweedsmuir,Reference
37,7,1.0012383905756328,0.6256497873770527,1.601007963014168,0.11650353139158232,0.05209368279932629,0.2509691608377711,0.9105873656175254,0.8259002536587894,0.9624932449966449,142,90,207.04999999999995,158,100,230.04999999999995,257.54542085411344,145.47960786677297,435.1053481542471,0.9,median,qi,1979,Tweedsmuir,Reference
37,8,0.9881763116960511,0.6267549993785818,1.5882891729424775,0.11382004955532372,0.05314833662991926,0.24207064949876206,0.9078613421771922,0.8115515859548861,0.9603032057950304,143,88.94999999999999,209,158,97,234.04999999999995,256.90670831380135,144.22719683080228,427.3411596815658,0.9,median,qi,1980,Tweedsmuir,Reference
37,9,0.9844642033690387,0.6327041023192489,1.5838343238862762,0.11642319052603242,0.053118275235374095,0.23980631919304918,0.9067832823627076,0.8187220657496862,0.9608028351386178,142,87,211.04999999999995,157,95,233,252.61142745796994,143.79584896718723,427.17578841981697,0.9,median,qi,1981,Tweedsmuir,Reference
37,10,0.9894657660433961,0.6425484604934415,1.6227888806348914,0.11731155309938049,0.05414600048517078,0.25391440541075916,0.8971247660638094,0.8008339660172712,0.9560277215806571,143,87,207.0999999999999,157,93.94999999999999,234,250.53139909970304,146.29629342885664,436.6421016700612,0.9,median,qi,1982,Tweedsmuir,Reference
37,11,0.9740031897085716,0.6232559944967262,1.5584768811287597,0.10781142833839324,0.04890444187041756,0.22086119385504055,0.9017225839701624,0.8116545523289376,0.9569201784992183,140,84,210,152,95,227,246.16241477517354,142.27015676142932,423.59679496530663,0.9,median,qi,1983,Tweedsmuir,Reference
37,12,1.068650164778676,0.6883461218354348,1.7382892228130493,0.20623844830665788,0.128470359541283,0.3044375505686085,0.8916372262070452,0.7719466359083562,0.9545090872838315,137,84,204.04999999999995,161,98,241,266.2059811795232,151.24909022893888,464.3416774707148,0.9,median,qi,1984,Tweedsmuir,Reference
37,13,0.9302331536804478,0.6034073735416324,1.4969574516521684,0.09984924416103233,0.046122947954606745,0.1974620013379664,0.8785479601781141,0.7745512126555402,0.9450126003707312,142,86,214,154,97,231,246.72696854970468,141.45371096665443,432.0509511366999,0.9,median,qi,1985,Tweedsmuir,Reference
37,14,1.064512926398179,0.6601143790595216,1.6973481114804203,0.22569398186299672,0.19338768281192442,0.2628370898768415,0.9254330829012098,0.8686117369165633,0.9684784524531777,133,86.94999999999999,204,160,102,245.04999999999995,265.3876977071783,149.47624751288362,436.39778036357797,0.9,median,qi,1986,Tweedsmuir,Reference
37,15,1.0036465365725933,0.6575085248916633,1.596846028731698,0.13684725994427005,0.11222086688249885,0.16246082146862134,0.8803145994358883,0.7788959723213011,0.9415871880479829,147,94,225,163,105,247.14999999999986,266.66644097593377,154.8852931193625,444.30215110919215,0.9,median,qi,1987,Tweedsmuir,Reference
37,16,0.9504670641724108,0.6201209095593184,1.4856406838602165,0.11053731121385724,0.08549647111749697,0.13456982000926287,0.9237730531137198,0.8566876950859382,0.9692077396249251,143,91,219.0999999999999,157,97.94999999999999,240.04999999999995,255.7724396747193,147.49677366223963,432.5012822683322,0.9,median,qi,1988,Tweedsmuir,Reference
37,17,1.0438769143853681,0.6681979432367647,1.6417793178508047,0.14272006922770158,0.11195069574905471,0.17990632525087838,0.9190710799059794,0.8387920762869905,0.9674215644175577,144,90,223,162,102.94999999999999,251,269.09481486085895,153.51814322102322,458.51414187535215,0.9,median,qi,1989,Tweedsmuir,Reference
37,18,0.9814433086014317,0.6323215786650234,1.5527504061918798,0.11771521850867775,0.07134544112018268,0.1698703302635805,0.9166426986635162,0.8570376596940785,0.9627240511453129,148,92,229.04999999999995,162,102,248,262.997304087905,151.0845189749624,459.94665852830303,0.9,median,qi,1990,Tweedsmuir,Reference
37,19,1.0214495501009129,0.6548400602006441,1.6597299587124834,0.13699349970960706,0.06244420105684512,0.271358514748399,0.9004388389524522,0.8075564365472978,0.9547077270400611,148.5,93,229.04999999999995,166,104,258.04999999999995,271.4809534402299,154.7730020919183,482.85774560554523,0.9,median,qi,1991,Tweedsmuir,Reference
37,20,0.999616889796469,0.6281308879679744,1.5786462263750025,0.1372205973553131,0.06076851604293624,0.2676826634082627,0.92000503835287,0.8677311353196225,0.963329732135974,148,93,234,166,104,259,275.87191850079057,155.96212119646881,469.00194952762615,0.9,median,qi,1992,Tweedsmuir,Reference
37,21,1.0387757920367933,0.6458138500435106,1.5736879893976725,0.14808426180848402,0.09955170011181984,0.20182863508573248,0.8871690323194277,0.8126717599201935,0.9438246792399303,153,96.94999999999999,238.0999999999999,172,108,267.04999999999995,280.8372174543179,165.32027949839232,484.7030192342226,0.9,median,qi,1993,Tweedsmuir,Reference
37,22,0.9322155544868858,0.6116497946674396,1.4875497230229404,0.09180665733311622,0.05880357477996109,0.12943115888728646,0.9249926251313223,0.8747912029355657,0.9665752515506832,152,96,237,164,102.94999999999999,255.04999999999995,269.08943594718403,152.93411545095418,461.575402783551,0.9,median,qi,1994,Tweedsmuir,Reference
37,23,1.1267896015175356,0.7132689996424427,1.7542944428221785,0.2214276066712155,0.16200721499886772,0.28752150443022756,0.8652611986352419,0.7778353392373923,0.9302792766109189,152,95,236.0999999999999,179.5,113,281.04999999999995,300.69880018568085,172.13553732733612,524.8200301369467,0.9,median,qi,1995,Tweedsmuir,Reference
37,24,0.8796876733136707,0.575200243200645,1.3829359925293752,0.07897968084194815,0.055320264610372066,0.1044027817186951,0.8408951067685067,0.7380466959815117,0.9143291458304995,156,98,240.04999999999995,165,105,254,268.50840211804575,151.14999112518933,462.19427144035984,0.9,median,qi,1996,Tweedsmuir,Reference
37,25,0.8500898425683616,0.5370532043483264,1.3137100295179107,0.028982427971529442,0.018289571310378897,0.04146991646516722,0.9245366192550183,0.8798000804746282,0.9629756155178935,140,87,212.04999999999995,144,89,218.04999999999995,227.9331285172915,128.00903078872602,380.9399283194171,0.9,median,qi,1997,Tweedsmuir,Reference
37,26,0.9918180914472683,0.6552226177179953,1.5138730964314127,0.07230425211447965,0.05467574723087039,0.09160954549738372,0.9314550139852793,0.8866380644954882,0.9678478057119093,133,82,202.04999999999995,141,86,215,226.51109493945654,132.2048943383027,399.6056493148485,0.9,median,qi,1998,Tweedsmuir,Reference
37,27,0.9818882263489758,0.6325930151469201,1.5368110016998906,0.07240226249594839,0.05352869648569028,0.0916067657733326,0.8313339162712041,0.758237892773272,0.8963889757380106,131,81,197.04999999999995,139,86,210,224.19907994957103,121.73359036935913,372.4948379283461,0.9,median,qi,1999,Tweedsmuir,Reference
37,28,0.8861740555310577,0.5620612476256777,1.4002343761223883,0.06780518595017675,0.05184755303717864,0.08646965451210552,0.9182464230682009,0.8756237347751838,0.9562321612105638,117,71,178,123,75.94999999999999,189,200.01944967612906,113.71475254483738,320.05446410731304,0.9,median,qi,2000,Tweedsmuir,Reference
37,29,0.9991327865129758,0.6366446834131989,1.526223566867995,0.10531456642564538,0.08578565532587056,0.12604416637165936,0.9138233619819394,0.8712011812363465,0.9492903924723216,113,70,175,123,76,190.04999999999995,197.20518321493523,113.76196292250668,341.0153104483964,0.9,median,qi,2001,Tweedsmuir,Reference
37,30,1.012336023296532,0.6816338123918037,1.6173732374293468,0.12490904051774299,0.10272276621738699,0.15057621061868323,0.939572959429433,0.9055152116348154,0.9713541800941768,113,69,174.04999999999995,125,75,193,202.54356406349044,115.68461471953484,338.8600635443415,0.9,median,qi,2002,Tweedsmuir,Reference
37,31,0.9829243419661366,0.6551779784927826,1.565346024754839,0.0826608026534135,0.05458354820732098,0.11860545925010181,0.9120895690323666,0.8418383666987285,0.9609679213248252,117,71.94999999999999,179,126,76,193,199.20758513377126,114.08449407433403,344.3413512522091,0.9,median,qi,2003,Tweedsmuir,Reference
37,32,1.058376416919562,0.6933719380717609,1.6578986751432205,0.15442691457203006,0.12524569571462701,0.18811176891969428,0.8678052682879531,0.7914394116919378,0.9350846028728718,114,70,176,129.5,78,198.04999999999995,211.74743412983486,118.83161497692751,367.8380406936021,0.9,median,qi,2004,Tweedsmuir,Reference
37,33,0.9375852210696412,0.6061106371353912,1.4608928959873022,0.0896422971008448,0.05057040708044419,0.13799246111415434,0.8031959849671063,0.68874187893049,0.8949080699772307,113,68.94999999999999,173.04999999999995,121,74,186,197.20305650535738,112.63909638712548,351.32804341718264,0.9,median,qi,2005,Tweedsmuir,Reference
37,34,0.9446180080819447,0.5821698630854548,1.4994353090195465,0.18540107203609602,0.14086294009103756,0.2380262252209583,0.9214599824841657,0.873554350739775,0.963290505885591,98,57.94999999999999,148.04999999999995,113,66.94999999999999,171,186.60914743239155,103.24017573322159,322.21975149230116,0.9,median,qi,2006,Tweedsmuir,Reference
37,35,0.9881743642026404,0.645135158623002,1.5544774304879512,0.12233862265926146,0.10347941555147049,0.1432996621778436,0.8847521335580573,0.8332183885156671,0.9336493631330952,104,63,158,116,69,173,186.31056926560876,108.9275846405115,314.2788391226294,0.9,median,qi,2007,Tweedsmuir,Reference
37,36,0.9565348039835493,0.6412780138413249,1.4919599659675218,0.10361551080113562,0.08636262840038518,0.12391928188149871,0.8765851517441159,0.8334298258694338,0.9165459744614853,103,62,156,112,66,170,180.54272438921032,102.98899173702324,309.5761071815207,0.9,median,qi,2008,Tweedsmuir,Reference
37,37,0.9416774342445503,0.5920358085885803,1.405459564675724,0.0822966269554205,0.0679468191865957,0.09805172717711015,0.8962372456541015,0.8461172505696882,0.9363346387300142,98,59,150.04999999999995,105,63,160,165.63940379685147,94.09389006653194,284.1222629479634,0.9,median,qi,2009,Tweedsmuir,Reference
37,38,0.9740332653781278,0.6351567474024775,1.5676371567864191,0.09448384688137305,0.07416952908620082,0.11534149955571832,0.9250185887865465,0.8779531966573015,0.9642094644505756,95,56,144.04999999999995,102,60,154,165.26521628721295,91.61520152819617,278.69076167914085,0.9,median,qi,2010,Tweedsmuir,Reference
37,39,1.0457741362213038,0.6573526091720558,1.6656407125841404,0.14633104794828522,0.07872553178061793,0.24833860740855085,0.7790576897434806,0.6241335646674605,0.8947466944165736,94,56,142,106,64,161,171.35134569027903,95.67991310862193,288.5137607088204,0.9,median,qi,2011,Tweedsmuir,Reference
37,40,0.8758557423483561,0.5433840766459838,1.3826649740098365,0.11976504644517748,0.07699780242778476,0.16846827009086926,0.8889064138059826,0.8015967899795214,0.9543975347527738,83,48,126,91,52,140,148.2433864483712,82.10684776385449,255.2142568962255,0.9,median,qi,2012,Tweedsmuir,Reference
37,41,0.9885292933979568,0.6269987617241161,1.5944552472186866,0.1221669687628987,0.05714064155334589,0.21309716069392337,0.9036527529528006,0.8208440274903331,0.9611025712961218,81,47,126,90,52,139,148.20122642819697,84.88065051444075,248.57445881701463,0.9,median,qi,2013,Tweedsmuir,Reference
37,42,1.005779110764867,0.6451995701465683,1.602929360152674,0.13305792806318326,0.06465712793603984,0.22709324939304262,0.9086809596542628,0.8351440607232093,0.9603155950967038,81,48,125,91,54,137.04999999999995,147.92669781857495,83.57141770102943,256.7940541061395,0.9,median,qi,2014,Tweedsmuir,Reference
37,43,1.0279335005588526,0.6607915228713033,1.5777799963763948,0.14735227105984683,0.10794498622144375,0.1850638153546847,0.9300042942725281,0.8932623261156689,0.9639702120769902,83,48,124.04999999999995,93,55,140,153.04441494516328,85.5988137870694,259.90812044110527,0.9,median,qi,2015,Tweedsmuir,Reference
37,44,0.9995736376548956,0.6560215475244364,1.5101985819537598,0.10333598128107777,0.07248489303616792,0.13586160057737148,0.8533202617960983,0.7878135594358098,0.903460649679166,87,51,130.04999999999995,95,57,142,154.66912986308057,81.72658265680586,255.9950157969705,0.9,median,qi,2016,Tweedsmuir,Reference
37,45,0.9141381389316265,0.5822684987307476,1.4768980077222031,0.0792902822767167,0.058500932893250285,0.10180015488164476,0.880047134520023,0.8357044931237513,0.9237263262953808,81,47.94999999999999,122,87,51,131,141.23358829786935,80.94565622766821,233.37319916821994,0.9,median,qi,2017,Tweedsmuir,Reference
37,46,1.0108787296188002,0.6424883647194748,1.5703982513058756,0.1327159320639381,0.09325707394177406,0.17846555622863192,0.854513269970684,0.7982481382100247,0.8982442788438821,77,46.94999999999999,117,86,52,130,140.9061265959769,79.43975641315448,237.8090565273973,0.9,median,qi,2018,Tweedsmuir,Reference
37,47,0.9595165806176551,0.6157763487319801,1.484315727144912,0.1428689842818362,0.10627451559324895,0.1820730539576988,0.9067071043818355,0.8590805439806051,0.9506655438317897,74,45,110,84,50,122,138.50074335441653,79.8983336322471,223.32304342388474,0.9,median,qi,2019,Tweedsmuir,Reference
37,48,0.9919495261710454,0.658998760934953,1.560308787985964,0.1118691354914275,0.06908822526173351,0.16221674614246298,0.9245388516638005,0.882021768865216,0.9588879861900866,76,46,111,84,50.94999999999999,120,137.73826918784584,78.23277930088358,224.97687225205607,0.9,median,qi,2020,Tweedsmuir,Reference
37,49,1.3096822867009936,0.8216425118196884,2.2954491528584033,0.19953064018129169,0.1725785486612975,0.22959533291047532,0.8898410725706865,0.8033798708339451,0.9519002924966313,78,48,111,94,63,127,177.70663667992113,165.55089131796072,212.75515475880485,0.9,median,qi,2021,Tweedsmuir,reducewolves
37,50,0.8761506972657569,0.5260007475556646,1.3818880061358854,0.21897380844514358,0.17769964429697516,0.2619335074234321,0.9507529045610782,0.9127841402681669,0.9776152360758195,82,54,115.04999999999995,97,63,136.04999999999995,157.90297194340076,93.55342917023255,250.8902659950158,0.9,median,qi,2022,Tweedsmuir,reducewolves
37,51,1.1189241284520335,0.7356310119258367,1.6892996317875095,0.21908693640752314,0.18930742691124247,0.2545794053226056,0.9364971880165909,0.8491501273718903,0.9747645496748623,93,59.94999999999999,130,109.5,70,156,175.84779514754496,105.84933724594637,295.2373261577902,0.9,median,qi,2023,Tweedsmuir,reducewolves
36,1,1,1,1,0.1,0.1,0.1,0.8676324254977048,0.7380968390695362,0.9425059583348987,49.551848426997594,13.894317763882501,98.65527816458804,81.60282119783434,37.71667173001534,138.27746470102062,139.97397335774127,64.37754764895398,253.49962286092216,0.9,median,qi,1973,Tonquin,Reference
36,2,0.9477924760065,0.6125431242208118,1.4331399811404468,0.2047335396342847,0.08795339108242772,0.3825957992505767,0.8645821324649177,0.7301964331957524,0.9393029473620758,70,32,121.04999999999995,81,38,141,132.40411013397585,59.72000059034014,253.24963462083073,0.9,median,qi,1974,Tonquin,Reference
36,3,1.0037861208190992,0.621841404508946,1.5525957628586642,0.2037536412780193,0.09426133683219427,0.38368339090238907,0.8672831403072616,0.7427045973868227,0.9417996965316198,70,32,122,81,38,142.04999999999995,131.9434267614938,57.49034900373681,264.76538352321137,0.9,median,qi,1975,Tonquin,Reference
36,4,1.0062832487161073,0.6377576619407425,1.6208806142844008,0.20073063882693182,0.09698544165580777,0.3750786362649484,0.8682245602189383,0.7270847372724715,0.9436426490124533,70,32.94999999999999,123,81,38,146,129.776252618203,58.45709477596328,265.96044515532805,0.9,median,qi,1976,Tonquin,Reference
36,5,0.9887346558812388,0.6416049851967351,1.585836711063749,0.20257060381274725,0.09369534865716779,0.38490954174351316,0.8666116194982105,0.746712381426196,0.9424894665260625,69,32.94999999999999,126.09999999999991,81,39,146,130.0806229151504,61.98743050409442,258.49623895825033,0.9,median,qi,1977,Tonquin,Reference
36,6,0.999578888984018,0.6559126529837862,1.6407378967704207,0.20215501129905966,0.09889153373268572,0.3819406142253946,0.8659951112102096,0.7303918555089205,0.9448614083035957,69,33.94999999999999,123,80,40,144.04999999999995,131.80055437678783,62.01414382270983,255.79109707621944,0.9,median,qi,1978,Tonquin,Reference
36,7,1.0014985101245721,0.6472376993276032,1.6081843583883204,0.2004589331677783,0.0932323805345396,0.3832441541482627,0.8645118733601331,0.7398240262987229,0.9412192457216736,69,33,122.09999999999991,79.5,40,146,131.7327730197036,60.10229902544827,260.4762549779283,0.9,median,qi,1979,Tonquin,Reference
36,8,1.0067551135353332,0.6277396602294494,1.6636982297424179,0.20336154202741571,0.0999120096782681,0.3803903885922051,0.8633591975795072,0.728861314237077,0.9433257189709741,69,34,127.04999999999995,80,40,150.04999999999995,133.77081331417327,62.594788091394484,266.7343990866159,0.9,median,qi,1980,Tonquin,Reference
36,9,0.9872856721775289,0.6210579526457948,1.5757751849840242,0.20400837133733243,0.09327929466591926,0.3807201783306437,0.8664967591941597,0.742586943360193,0.9453749919103493,69,33,126.04999999999995,81,39.94999999999999,147,130.47400804497806,62.5985293318307,257.57997541425533,0.9,median,qi,1981,Tonquin,Reference
36,10,1.0041200492916644,0.6650300628812429,1.6110546462951365,0.2028963414861683,0.09965123254352694,0.38695135384581447,0.8684535209104292,0.7387501141169526,0.9440536534750837,69,35,127.04999999999995,81,40,149,131.10103696506377,64.77987744732255,269.4722398633865,0.9,median,qi,1982,Tonquin,Reference
36,11,0.9940530392039787,0.6304792548648124,1.6011796004933552,0.2074283068712835,0.09728436485968958,0.38467312264945025,0.8648108779959591,0.7273202277068074,0.9404529914141868,69,34,126,82,41,151.04999999999995,132.70708607560948,64.6779766008383,267.6036013765145,0.9,median,qi,1983,Tonquin,Reference
36,12,1.0034692485502765,0.644716169543652,1.6146410521172478,0.20573093835110884,0.0889822907357208,0.38757774945918977,0.8646292237542812,0.7342414851981955,0.9373597431068387,70,34,126,82,42,151,133.3659469719022,64.86209214324153,260.30568207873915,0.9,median,qi,1984,Tonquin,Reference
36,13,1.000308427124142,0.6355217901583006,1.5566554658507632,0.20852775597891424,0.09532494105999163,0.3743125249542371,0.8651013763685083,0.7342765943096867,0.9427153873675319,70,35.94999999999999,125.04999999999995,82,41.94999999999999,147.04999999999995,133.29083253901243,66.94418256385501,266.8119355025934,0.9,median,qi,1985,Tonquin,Reference
36,14,0.9818292060906066,0.6273479568537633,1.5745980513292828,0.20212622658650398,0.09729771578617893,0.38290743548485934,0.8570983595554497,0.7318050318938762,0.9357580307223455,70,34,127.04999999999995,82,40,147,135.5182670623736,60.22492554106542,258.73942257466837,0.9,median,qi,1986,Tonquin,Reference
36,15,0.9848746373173882,0.6341806756873144,1.6174216789543001,0.20192999858510036,0.09205295150437108,0.3824220826053423,0.8635342628655575,0.7287260441350772,0.9365039988247202,70,34,124.04999999999995,82,41,142,136.2168978264714,62.028361364670715,247.35841820047685,0.9,median,qi,1987,Tonquin,Reference
36,16,0.9748785590641229,0.6292468316605379,1.5267962124692556,0.19376792110237823,0.0881015867836646,0.3635395839833108,0.8724846851432968,0.7640084827144393,0.9471833357806062,70,34,120.04999999999995,81,40.94999999999999,137.0999999999999,131.97819972997462,62.14048825284023,241.21929050662033,0.9,median,qi,1988,Tonquin,Reference
36,17,1.015606951220465,0.6494670203116937,1.6010635253369614,0.20349773693203224,0.09105270607795164,0.37960139843609314,0.8735713113266141,0.7612004576002525,0.9445781469052653,71,36,116,82,43,135,134.61578152514574,67.91615883751582,239.0119562768336,0.9,median,qi,1989,Tonquin,Reference
36,18,1.0051790248291006,0.6391292581349597,1.6159466330792838,0.2077955013681419,0.10267497294547898,0.40791782694667766,0.873218895892887,0.7661568140397184,0.9451252374820196,71,37,115,84,44,135,135.18047220549533,68.43302848532578,246.09045436540242,0.9,median,qi,1990,Tonquin,Reference
36,19,1.0160473065223004,0.651131549936971,1.6468079276876215,0.2113483744657212,0.10166636439297212,0.3986591898989914,0.8770338563238735,0.759500188067141,0.9444260841279759,73,38,117,87,45,138,139.67557778867075,70.36854966027157,255.02335527918973,0.9,median,qi,1991,Tonquin,Reference
36,20,1.0593378267525577,0.6614561997924233,1.700035974549922,0.2681489260843443,0.17680573884458853,0.3820851929857146,0.8594264930561678,0.7186865603303348,0.942299813072308,75,40,119.04999999999995,91,47.94999999999999,147,146.08455205254657,73.24035650483772,272.4031707688613,0.9,median,qi,1992,Tonquin,Reference
36,21,0.9927871436363389,0.6201676367471329,1.5992076438204854,0.20039156887953324,0.09728420019403515,0.3655760694448325,0.83505614414878,0.6935334136907787,0.9248069947210459,77,41,126.04999999999995,90.5,48,144.04999999999995,148.50892309408232,73.50767083695774,260.07197005479736,0.9,median,qi,1993,Tonquin,Reference
36,22,1.1037376634780554,0.697236127036363,1.7236577002944633,0.3967186568947124,0.2711876825108144,0.5316315303963887,0.8538981259856744,0.7503695212670726,0.9315363512074271,74,40,118,96,53,157,160.6534701052307,86.33862509824088,293.9085946837941,0.9,median,qi,1994,Tonquin,Reference
36,23,0.9694701691943235,0.6117961594976499,1.4767984809000967,0.19688890753620464,0.09382122295774538,0.36905299929395724,0.8267849407070388,0.7204086529189735,0.9073783800464134,82,45,131,96,53,153,153.9863301926352,82.02274254067045,273.90024831263185,0.9,median,qi,1995,Tonquin,Reference
36,24,0.9128389939421173,0.586240642756393,1.4547040097017665,0.15063412716161337,0.09772572130030557,0.22341512830269178,0.8598362011817533,0.7239649676315738,0.9364876140540962,79,44.94999999999999,125.04999999999995,88,51,141,141.47457065401994,77.9569666368582,242.81357181500513,0.9,median,qi,1996,Tonquin,Reference
36,25,0.975801362476928,0.6413016607001865,1.5251818102726826,0.15364630415166938,0.08366695662110146,0.23818002960078663,0.854816375450865,0.7328224401208296,0.9380513602596525,75,43,119,85,49,135.04999999999995,138.91687023793008,77.15147377401414,237.86945562994265,0.9,median,qi,1997,Tonquin,Reference
36,26,1.013189849836151,0.6333221663403641,1.5676562960838174,0.22685474761872,0.16640882929105758,0.3052759311914681,0.816625715676991,0.7207159183715761,0.9034461361261867,71,42,110,84,51,128.04999999999995,139.48493343934783,79.4055702488367,228.6173218905418,0.9,median,qi,1998,Tonquin,Reference
36,27,0.9980145509813465,0.6275591459111729,1.47997866444022,0.2600659657053583,0.1876560461676137,0.3439095604245826,0.8400928095351776,0.7549278564088494,0.9082218381845062,69,42.94999999999999,103,83,52,124.04999999999995,133.9291044999544,80.89458122377971,226.1873511945134,0.9,median,qi,1999,Tonquin,Reference
36,28,0.9370111782791415,0.6349676819059141,1.4812268362677512,0.16531381531040312,0.10214717647021063,0.24337023878555852,0.8731462715389169,0.7929824485208347,0.9394863617005954,70,44,103,79,51,117,126.3594153907487,77.58004352548939,214.26106873504352,0.9,median,qi,2000,Tonquin,Reference
36,29,1.0323041812503453,0.6464731802499902,1.5930469548528505,0.20888648643237978,0.11695343870085603,0.3290237533984578,0.8437901666013619,0.72916691955310875,0.9284466091449242,68.5,44,101,81,53.94999999999999,118,132.503203130673,80.22845536203131,211.28444748345964,0.9,median,qi,2001,Tonquin,Reference
36,30,0.9331624269129275,0.5994338697821902,1.4111855788852095,0.14670629773026456,0.09719641395166717,0.20768691197186734,0.791475386930534,0.6891553094323758,0.8824396036564149,68,45,97,76,51,109,122.31357325853074,78.08951463953476,195.24602564270765,0.9,median,qi,2002,Tonquin,Reference
